_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
197426,477,SHOPPERS DRUG MART #501,Pharmacy Immunization Site,685 MCCOWAN ROAD,NA,NA,NA,NA,-79.244802095,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-431-4822,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,368,"c(-79.244802095, 43.754611876)",2021-04-06,Scarborough Centre
197427,478,WAL-MART PHARMACY,Pharmacy Immunization Site,1305 LAWRENCE AVE W,NA,NA,NA,NA,-79.473413066,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,369,"c(-79.473413066, 43.70917554)",2021-04-06,York South-Weston
197428,479,REXALL #8168,Pharmacy Immunization Site,1235 WILSON AVE,NA,NA,NA,NA,-79.489215621,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,370,"c(-79.489215621, 43.72425819)",2021-04-06,York Centre
197429,480,SHOPPERS DRUG MART#840,Pharmacy Immunization Site,3975 JANE ST,NA,NA,NA,NA,-79.515356718,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-2553,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,371,"c(-79.515356718, 43.75676438)",2021-04-06,Humber River-Black Creek
197430,481,CASSANDRA PHARMACY,Pharmacy Immunization Site,2040 VICTORIA PARK AVE,NA,NA,NA,NA,-79.314114597,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-449-2040,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,372,"c(-79.314114597, 43.752550325)",2021-04-06,Don Valley East
197431,482,SHOPPERS DRUG MART #1242,Pharmacy Immunization Site,2863 ELLESMERE RD,NA,NA,NA,NA,-79.205982857,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-724-6055,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,373,"c(-79.205982857, 43.781112865)",2021-04-06,Scarborough-Guildwood
197432,483,SHOPPERS DRUG MART #990,Pharmacy Immunization Site,1597 WILSON AVE,NA,NA,NA,NA,-79.510976356,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,374,"c(-79.510976356, 43.720197762)",2021-04-06,Humber River-Black Creek
197433,484,FOOD BASICS PHARMACY #596,Pharmacy Immunization Site,1571 SANDHURST CIR,NA,NA,NA,NA,-79.269312074,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://metropharmacy.medmeapp.com/schedule,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,375,"c(-79.269312074, 43.809220727)",2021-04-06,Scarborough North
197434,635,Wellmedica Bay Street,Pharmacy Immunization Site,901 Bay Street,NA,NA,NA,NA,-79.386362291533,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-597-0464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,376,"c(-79.386362291533, 43.663464152659)",2021-07-17,Toronto Centre
197435,636,Woods Drug Store,Pharmacy Immunization Site,130 Kingston Road,NA,NA,NA,NA,-79.311407808723,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-3771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,377,"c(-79.311407808723, 43.670661788211)",2021-07-17,Beaches-East York
197436,637,John and Weston Discount Drugs,Pharmacy Immunization Site,17 John Street,NA,NA,NA,NA,-79.517332551135,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-248-8885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,378,"c(-79.517332551135, 43.701336776211)",2021-07-17,York South-Weston
197437,638,Rexall,Pharmacy Immunization Site,190 Sherway Drive,NA,NA,NA,NA,-79.560298949228,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,379,"c(-79.560298949228, 43.608908225373)",2021-07-17,Etobicoke-Lakeshore
197438,639,Shoppers Drug Mart,Pharmacy Immunization Site,1881 Steeles Avenue West,NA,NA,NA,NA,-79.468964037556,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-2631,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,380,"c(-79.468964037556, 43.786550889424)",2021-07-17,York Centre
197439,640,Freshco Pharmacy,Pharmacy Immunization Site,410 Bathurst Street,NA,NA,NA,NA,-79.407051922268,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.pharmacyappointments.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,381,"c(-79.407051922268, 43.654310869017)",2021-07-17,University-Rosedale
197440,641,Main Drug Mart,Pharmacy Immunization Site,1169 Dundas Street West,NA,NA,NA,NA,-79.421635035759,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,382,"c(-79.421635035759, 43.649368497301)",2021-07-17,Spadina-Fort York
197441,642,Medical Pharmacy,Pharmacy Immunization Site,340 College Street,NA,NA,NA,NA,-79.403409493387,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-4145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,383,"c(-79.403409493387, 43.657621384872)",2021-07-17,University-Rosedale
197442,643,One Medical Pharmacy,Pharmacy Immunization Site,"20 Wynford Drive, Unit 102",NA,NA,NA,NA,-79.328872666544,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-443-1444,NA,NA,NA,https://onemedicalpharmacy.weebly.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,384,"c(-79.328872666544, 43.727381866205)",2021-07-17,Don Valley East
197443,644,Shoppers Drug Mart,Pharmacy Immunization Site,728 Yonge Street,NA,NA,NA,NA,-79.38619780696,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,385,"c(-79.38619780696, 43.668751214587)",2021-07-17,Toronto Centre
197444,645,2160 Weston Road,Pharmacy Immunization Site,2160 Weston Road,NA,NA,NA,NA,-79.525419206869,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-8191,NA,NA,NA,https://maindrugmart.medmeapp.ca/schedule/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,386,"c(-79.525419206869, 43.703085220691)",2021-07-17,York South-Weston
197445,239,Lakeside Pharmacy,Pharmacy Immunization Site,2438 Lake Shore Blvd. West,NA,NA,NA,NA,-79.489438365,NA,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: 10 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-252-2999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,387,"c(-79.489438365, 43.614273804)",2021-03-18,Etobicoke-Lakeshore
197446,582,Rexall,Pharmacy Immunization Site,1093 Queen Street West,NA,NA,NA,NA,-79.42271710185,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-531-7446,NA,NA,NA,https://www.rexall.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,388,"c(-79.42271710185, 43.643343180327)",2021-05-29,Spadina-Fort York
197447,583,Shoppers Drug Mart,Pharmacy Immunization Site,"593 Dundas Street East, South Tower",NA,NA,NA,NA,-79.361311342325,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-214-9440,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,389,"c(-79.361311342325, 43.660386700658)",2021-05-29,NA
197448,584,Shoppers Drug Mart,Pharmacy Immunization Site,467 Parliament Street,NA,NA,NA,NA,-79.367401655817,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,390,"c(-79.367401655817, 43.664124383028)",2021-05-29,Toronto Centre
197449,585,Shoppers Drug Mart,Pharmacy Immunization Site,3003 Danforth Avenue,NA,NA,NA,NA,-79.290691015341,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,391,"c(-79.290691015341, 43.689887942737)",2021-05-29,Beaches-East York
197450,586,Shoppers Drug Mart,Pharmacy Immunization Site,1012 Pape Avenue,NA,NA,NA,NA,-79.34885102737,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,392,"c(-79.34885102737, 43.688888084446)",2021-05-29,Toronto-Danforth
197451,587,Shoppers Drug Mart,Pharmacy Immunization Site,700 Bay Street,NA,NA,NA,NA,-79.385317457669,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-979-2424,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,393,"c(-79.385317457669, 43.658343992891)",2021-05-29,University-Rosedale
197452,588,Shoppers Drug Mart,Pharmacy Immunization Site,555 University Avenue,NA,NA,NA,NA,-79.38772367116,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,394,"c(-79.38772367116, 43.657347969153)",2021-05-29,University-Rosedale
197453,589,Shoppers Drug Mart,Pharmacy Immunization Site,1115 Lodestar Road Building E,NA,NA,NA,NA,-79.466647876714,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,395,"c(-79.466647876714, 43.760244162885)",2021-05-29,York Centre
197454,590,Shoppers Drug Mart,Pharmacy Immunization Site,351 Queen Street East,NA,NA,NA,NA,-79.364092215342,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,396,"c(-79.364092215342, 43.655683126719)",2021-05-29,Toronto Centre
197455,591,Shoppers Simply Pharmacy,Pharmacy Immunization Site,"1223 St. Clair Avenue West, Unit 1221",NA,NA,NA,NA,-79.445008099997,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid-19.shoppersdrugmart.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,397,"c(-79.445008099997, 43.677423308439)",2021-05-29,Davenport
197456,592,The Drug Store Pharmacy,Pharmacy Immunization Site,650 Dupont Street,NA,NA,NA,NA,-79.420661286505,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid19.yourhealthmattershere.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,398,"c(-79.420661286505, 43.672352904111)",2021-05-29,University-Rosedale
197457,614,Agape Pharmacy,Pharmacy Immunization Site,"10 Mallard Road, Unit C107",NA,NA,NA,NA,-79.347420791556,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-344-3153,NA,NA,NA,https://agapepharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,399,"c(-79.347420791556, 43.748436133648)",2021-07-17,Don Valley East
197458,615,Yonge Cummer Pharmacy,Pharmacy Immunization Site,5925 Yonge Street,NA,NA,NA,NA,-79.417121906845,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-547-8184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,400,"c(-79.417121906845, 43.787418678401)",2021-07-17,Willowdale
197459,616,Ash Medical Pharmacy,Pharmacy Immunization Site,"2900 Eglinton Avenue East, Unit 3",NA,NA,NA,NA,-79.238136564637,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://myrxhealth.ca/amp/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,401,"c(-79.238136564637, 43.739550253992)",2021-07-17,Scarborough Centre
